,$Z_{A'}$,$X_1$,$X_2$,"$X_1, X_2$","$X_1, Z_A$","$X_1, Z_{A'}$","$X_2, Z_A$","$X_2, Z_{A'}$","$X_1, X_2,$
$Z_A$","$X_1, X_2,$
$Z_{A'}$","$X_1, X_2,$
$Z_{A'}, Z_A$",Random
70,0.002504143420781091,0.0021723773264130664,0.002027788900980987,0.0022500710290360715,0.05807559904023485,0.002452219422793611,0.055809910500150384,0.002606957952033362,0.05494157413013623,0.005193062806331472,0.05987216815484819,0.006803302565230318
71,0.0033869284292538104,0.003907310839184941,0.003829515210091561,0.0072429961594213665,0.13943809326979295,0.003282676321086697,0.22866643990868152,0.003177371459123002,0.19328315159231169,0.002750537215495452,0.2094775081077911,0.04231311590659281
72,0.006992541108582717,0.013122687507844066,0.0023700932689814103,0.0025628665801269435,0.04435099107879292,0.0021030579539167427,0.008395521163417907,0.00480812356346183,0.005211392701276019,0.0028693182777188575,0.0353381276908844,0.012718141850300846
73,0.006583114053292594,0.0017799810882466183,0.005593888708726347,0.002754479356851025,0.35086920734019245,0.0029608472451014833,0.414011647368592,0.0023942567226691303,0.1095284883033747,0.002014319294255884,0.1546240903783258,0.006870260503291981
74,0.0029906291009540453,0.004044550408617287,0.004444537600395648,0.0023054118361116593,1.377058500397652,0.0033506228246604763,1.5644209601519474,0.004147108072712236,1.351651477969341,0.004020943600817173,1.3574371515490684,0.008754395438088203
75,0.008305043198772566,0.0062537228762922226,0.014205489507991054,0.009644170661534446,0.1256750629151453,0.009825541347763256,0.011352512771963585,0.01541504749891942,0.011501670124031804,0.00974262227176581,0.009261323633115826,0.03565023925531108
76,0.0031357470753228256,0.0037744150775171903,0.005933368405154127,0.002406815595724865,0.5098344787231341,0.0026140903094855616,0.5077764027034979,0.004286222902775805,0.4362266641693475,0.0030261486831446582,0.4867003585484859,0.007547264488234617
77,0.013658904391526505,0.008934394134902934,0.008726964672377768,0.007491744440814241,0.1654036608310956,0.006751252535805996,0.20183352248720166,0.004006215334076302,0.17678542743046677,0.006864439466442995,0.17463846132148264,0.005333470157173004
78,0.007740611897998129,0.006477371253935882,0.001618095061144853,0.004525515179453876,0.09625505087096453,0.005998160463348778,0.026337671590778378,0.0023351165909599736,0.028579404332851777,0.002309960933026378,0.03974087377791502,0.003903284104298521
79,0.0031456004252512493,0.002390280732008865,0.0010612302630299553,0.003154888783304166,0.2552514769660248,0.002979996078469771,0.06385738922606343,0.0036374916856782846,0.07811685677536762,0.0023335402724073973,0.06770550510956674,0.007068802950238151
80,0.003683351628944731,0.004864844381933242,0.006498335164785818,0.0038187689373461176,0.3872113152886558,0.003382163369902713,0.3794043955797246,0.005025476716777444,0.3255973256031579,0.0031762331936207033,0.3129550523496265,0.00956753114263087
81,0.011138414455329038,0.014143496682883061,0.0047685142403590675,0.0033772417362234464,0.025567240661193313,0.013434325895685273,0.02955785283924417,0.01568233726787227,0.03494699342981722,0.005378158320349158,0.02910813347895358,0.007452770939601727
82,0.005530357471636105,0.0016006375568791142,0.005055991030570084,0.005915572695978533,1.042154271022202,0.0025074372854962945,0.3463208357728442,0.003497908795551119,1.209718809305417,0.006911116682865703,1.1019054162943633,0.06269130731377537
83,0.0036318014798224496,0.004133820965204649,0.0021383476742351526,0.009260825262121575,0.04855699384257317,0.004911094793450754,0.06582536077858814,0.005967746140123964,0.04511054975033568,0.00235813430165166,0.04167844741007931,0.00336963458358408
84,0.005410159937361048,0.007336362316832545,0.0028971587279804645,0.003265684092633947,0.015046554477340823,0.0034541846953128896,0.014963635910383744,0.0034996885309452885,0.017965886957126642,0.003402113654809913,0.01653646612851256,0.0061489345957763675
85,0.00327247573233036,0.011274150930566496,0.0024813137674639663,0.0033507964642769394,0.021744543612410183,0.006250387936446167,0.04670539036301058,0.0037761104754423513,0.04417947406022904,0.0025086054412026826,0.03141074124712162,0.011621837022051551
86,0.003632921640741582,0.0029846117035274844,0.005650284175319431,0.0033728615436037224,0.43351415049516095,0.003477763945721968,0.533833721782039,0.003654501080520234,0.4551736057930631,0.0023509261559713224,0.4236983667603922,0.01103912727180667
87,0.002641430188340177,0.005283385215185898,0.004902503972302963,0.0018906852237279281,0.003142382581414971,0.0032007865644332334,0.007829714388245534,0.0020054574783734402,0.009831355981284595,0.0033123646444979116,0.007534281087561823,0.024627390964891305
88,0.002526415844455787,0.009321744650499841,0.007669407808131634,0.0037662466417933693,0.45651541001265317,0.004274067069442999,0.5793400628454095,0.006422607330136998,0.4168640047706158,0.004614894358836885,0.43869250653374525,0.018052404479009354
89,0.0034097065348746014,0.0020062283057105113,0.001794577538797526,0.00376164003677415,0.05162630572463556,0.0031480732461681704,0.07133071990733253,0.002229682251598586,0.053684623139046206,0.002322566950983873,0.04643513501962637,0.009163353800050622
90,0.0023242513111578766,0.004084856844452478,0.002660056873239114,0.0037439053638119724,0.0786959834542782,0.002585585163479287,0.3167182927176637,0.004933919706043621,0.22350940748126602,0.0034484270078052326,0.26427375987160673,0.008539033865805123
91,0.003086778756917763,0.00685399386828589,0.0025718306425686066,0.0018775243969466615,0.008549035371570035,0.002873645501640709,0.006562365987389018,0.003345168061199555,0.008820035989681507,0.005862666825003693,0.00614572108261946,0.0034086353984719153
92,0.007245005481597566,0.007924521544692364,0.009328913536757355,0.00972896431070236,0.049807464180619654,0.004074764474522041,0.07736568443619873,0.00804250092192449,0.05090718096058788,0.0022306591979437407,0.08875404953918009,0.005330891988798214
93,0.006044041605969497,0.004452187747667757,0.005716430891172131,0.004027800779619284,1.976138437234928,0.0031788396587089096,1.8989722681595786,0.004760061943919425,1.775351186016727,0.0028279331081946246,1.741593817628687,0.005679709646011943
