,$X_2$,"$X_1, Z_{A'}$","$X_2, Z_A$","$X_2, Z_{A'}$","$X_1, X_2,$
$Z_{A'}, Z_A$",Random
0,0.6676277399337542,0.5491138051249704,0.6102345722630327,0.6560610873551722,0.5864314703262461,0.007592807502153853
1,0.5673945870790256,0.5064635861374289,1.2283548740747259,0.5794251934482522,1.1973668273654572,0.003936191100742725
2,0.6288582780571028,0.5746150502365985,0.3656275299774112,0.6335785071519138,0.3651754475507243,0.002479443349265864
3,0.8649188769889258,0.7808298254254984,0.8527454711175171,0.8074634649537074,0.854624268269605,0.01004761797287923
4,0.7403351984178372,0.7565654358093798,2.7271249660375307,0.7327141954458805,2.6020346106918977,0.004566553075913582
5,0.8162567676093437,0.7196463131971544,0.2601983448025398,0.8056373020124483,0.28539413762335686,0.0028736087831822132
6,0.8504117436313843,0.785632510283985,0.9483330404259265,0.8415232525265015,0.9586637810205678,0.0033576863016318015
7,0.8140423141939035,0.8397374891151275,0.7746352955440821,0.8350533341315654,0.8254151097500602,0.002937139369066699
8,0.5592229249328184,0.7352339449349019,0.6242677842565603,0.5689000577929559,0.6530209211849507,0.0020539505001133662
9,0.6546476635884986,0.5648187821489223,0.8459780716798129,0.6283932186004817,0.5741279439815834,0.003773022528943848
10,0.6082291817765695,0.5644049278231984,1.227380879639485,0.6103719313469487,1.1518479835448914,0.0020773386921870696
11,0.7183773933980167,0.5485934560542471,0.922855472176856,0.6880373588565059,0.8140859045834108,0.004396245106874197
12,0.6156936185959831,0.540718803122183,0.7486491691378827,0.6049553996025105,0.6895323311896169,0.002531658273815296
13,0.7540071608064833,0.7393273159065998,1.355197516559182,0.7564434862929064,1.3460196091505265,0.001753873382265958
14,0.8454617521505918,0.8097719038740552,1.7127883660145748,0.6626440409926588,1.665095707801894,0.002789173122152988
15,0.6098423565482776,0.5312027991759498,1.3980292196955233,0.606360367498366,1.4023766940433022,0.003326706917907707
16,0.770787221229333,0.7189889815993458,0.26240455702674703,0.7586885024577485,0.28673615349718906,0.00363064150559822
17,0.8916442235293895,0.8290767201062286,2.263808101405658,0.9044942217297156,2.2007426422610203,0.002061831282229143
18,0.7601307702687894,0.7329868341715229,0.989222378117879,0.7697212354436922,1.0278956262494328,0.002418374078114738
19,0.8166539381283515,0.7619638363345835,0.5453609062536562,0.8138131300394509,0.5628491842155481,0.005471961310384188
20,0.6198446964126818,0.5604780105150349,2.010608324120857,0.6044942083783926,1.9610760421976594,0.0022396791827334894
21,0.8903409847188302,0.7834029239892075,1.1835581458828983,0.834644348023299,1.1425296005361187,0.003363295609573491
22,0.8121265081251527,0.8141997701870523,0.5982308323278316,0.8064651986667726,0.6205089649655493,0.004336424313185816
23,0.9244930875839845,0.8640932980216358,0.8072420712346613,0.8924997527674572,0.7562890293867914,0.00860942663944897
24,0.6447821508411167,0.5219373405183121,0.7593693438882285,0.6062105333190604,0.6928235574092012,0.006990691139995064
25,0.6836231728754232,0.6136218260826132,3.0424689965673775,0.6539450811685357,2.935092655070498,0.002512330729352641
26,0.6552483356172614,0.6125890852491351,1.3520071616834244,0.6442788841208165,1.3062432514705042,0.001802718336445075
27,0.665234018912745,0.7081081006088339,0.30984704394420115,0.6870137771743239,1.4124354580334408,0.005873647445734598
28,0.6704504333756409,0.5849936596268819,0.3821875173555984,0.6758167174508758,0.39055358944411456,0.0044171567691666525
29,0.7942175560750555,0.6904717698425618,0.834872584134212,0.7982609076912635,0.8092004235475545,0.004044482490174417
30,0.6170364674646587,0.8309289234034809,0.38468371670878154,0.6166737285788448,1.2136557591229882,0.002272828762563961
31,0.8075540018221408,0.7372973846338526,1.0026399442259533,0.7876056953201704,0.9551897727119512,0.003297720625555556
32,0.5367213626511136,0.49459011583193657,0.43183431496398805,0.5122346381333709,0.4147853292056052,0.0023823567649818855
33,0.8514144148740366,0.8084707328046097,1.9168390072457182,0.8665587203472782,1.8435386517836303,0.0027485190729441555
34,0.6497617568922944,0.5905500744215804,1.0249608000449055,0.6409772764400699,1.089547418152431,0.00457746270157422
35,0.6634315673474052,0.6305545902925931,0.49259746190817566,0.6507914739273462,0.4879851400016717,0.0045161004313296615
36,0.8085095606017418,0.7396378560951469,0.3090059119843245,0.8130916759493063,1.3032474824287514,0.004919291074575227
37,0.7873843768512598,0.6989064616511733,0.6410905206431412,0.7996960377246194,0.6062156445662357,0.010684188990196297
38,0.8498868985131223,0.5655089215696862,0.828290973304795,0.6079719694289523,0.7868545243201264,0.002532243910447818
39,0.9075751527783109,0.8974765350131024,1.2288997046321617,0.9105206445868705,1.296782809357166,0.003283327456224505
40,0.615313764981984,0.5577829186494809,0.5531967567543132,0.5927086775395312,0.5209805859045442,0.00296075328866241
41,0.8448298341429155,0.7919349963415554,1.1229058492517945,0.8133080472053589,1.1309443110822333,0.009310285496055393
42,0.6975413588776305,0.7321305797920932,1.4762224075272767,0.6624561824690387,1.4870161255338097,0.01839436446353293
43,0.88674233343052,0.765095615869857,1.7110899692950348,0.8587329455622967,1.711874506580922,0.002665113737245761
44,0.5967080607047439,0.5868547446943815,0.2375088644998904,0.6295007601913802,1.6771862666249113,0.019528915811016567
45,0.6886964680596774,0.6121678278376508,1.1566644430731765,0.6568453000859131,1.1021674449175132,0.005924959073493774
46,0.8067008476023236,0.757937178296177,1.3498074526211399,0.7962113207480472,0.4111782609316923,0.004395936831638636
47,0.6374228177598313,0.5735595784827634,1.281568597987258,0.6462562955798816,1.2047937962080888,0.0026569190031002776
48,0.7158522924684507,0.6262555782697912,0.9737213481628997,0.7104061409992957,0.9458271916212575,0.0069059847393635465
49,0.4920336556678304,0.4661007733084208,1.235033543025871,0.48767337501260677,1.1896975053918935,0.006230578733980252
50,0.5972017433560595,0.5290090620379502,1.6214600331583515,0.5886772047740947,1.5100599031234125,0.0012580617741431155
51,0.6751772115294123,0.6365003991902367,0.9497488057417023,0.6748671329920937,0.9126132038777266,0.002222101245449082
52,0.8124141906155096,0.7696165996053939,1.981869159186358,0.8212304507103774,2.0383823227531517,0.005044717110048502
53,0.9207909383748119,0.7801649429459578,1.4299740604344153,0.8714018820499705,1.4243737947276456,0.003964773157292711
54,0.7815493304560621,0.5482277259613673,1.2100513549623342,0.8446182035143046,1.1205672157786806,0.0033959341330600523
55,0.6739159631809053,0.6199365353432329,1.4640325906108478,0.6590151359278189,1.4175954264811823,0.008812315802030568
56,0.7924818578677169,0.7467685228747913,0.441918103063208,0.7746023506326849,0.4466853344887416,0.004496325351017738
57,0.7757390409185199,0.7731698268098461,1.3496788526769627,0.797923892405775,1.3778333280699,0.00275691993657734
58,0.6855269653565315,0.6334895538394694,1.2689996215796189,0.6616690937314966,1.2120633113358008,0.0034145788587940373
59,0.7685325181446032,0.7075913487763703,0.5408567038621901,0.7556430469308806,0.5795975310471961,0.002571717326468992
60,0.8300126349700494,0.7737393343203793,1.8506853763970477,0.8476036000128291,1.8518087263611105,0.0016531984409153822
61,0.8367238427952994,0.8083498889657994,0.985931206318944,0.8510529751994165,1.046078459108159,0.003533204945064483
62,0.5973093139898991,0.7884974888568692,1.0149098035281554,0.5726294492384043,0.9544928713375853,0.0041351358481565015
63,0.7452823084090996,0.6707929980155294,0.8874544064834855,0.7448899475425326,0.905620311364693,0.006810033906641699
64,0.7416918422612966,0.6664503753299229,0.6153638483741424,0.7356514818641937,0.6155759339910754,0.003415533593692288
65,0.7342397894066406,0.6617497709358684,0.6979995391820815,0.7092581254548902,0.6678632588913298,0.004499062281000832
66,0.6019720517594371,0.5755434212252086,0.7176711654538304,0.6221335398131727,0.6829423008372748,0.008291016779899962
67,0.7114851773697364,0.7448300129969221,2.2038285024148982,0.7209947857388341,2.0677851424082987,0.004310647651427857
68,0.8447622507445969,0.7939840437708408,1.702458878186469,0.8325672459500342,1.6667981159843182,0.0038910604437365492
69,0.8101791987267974,0.711950797996372,0.7068157177571459,0.7953524534477596,0.7113702021761115,0.0021126495829930647
70,0.8460393089179488,0.7708391389972351,1.2474813804537255,0.8458917393584393,1.2601352967066837,0.002641845899121975
71,0.9842073739277395,0.9724861326668091,0.36069425632991914,1.0184332807490861,0.3810362794296869,0.003758126335129397
72,0.697583280862788,0.7770877580403557,0.697583280862788,0.8047378677927473,0.8341705969268536,0.006979232422001047
73,0.6704928825661267,0.6027618089040914,1.689527811860735,0.6747730207943472,0.23814542278126716,0.0026828853172533584
74,0.8210051409747763,0.7827422272099684,3.1975255378839718,0.8248699635260448,2.9538329957828773,0.00426185248873967
75,0.657143883314034,0.5490786591506507,0.3505048514021536,0.6487720267441581,0.340433275512682,0.0034408692641001437
76,0.7194365784700949,0.6486755160192392,1.8262230533361214,0.6935148162486855,1.7239853111706793,0.0044672580973106335
77,0.9070705409176334,0.8495496613047955,1.6969347666035062,0.9089751733138645,1.721067994285277,0.0021354605083452327
78,0.7920175804637961,0.8054108599550065,0.5320122617673464,0.8165573004564606,0.5915377331422782,0.005305627710323613
79,0.6703767717932747,0.6486549750986095,0.3877059884098957,0.6888251843217654,0.3673438152933999,0.003790435349477761
80,0.6642297532357229,0.5771385299489764,1.9342349011254623,0.6534250870458589,1.8739792648614588,0.003280091262916507
81,0.7745481914951857,0.707183934212591,0.6578831316857237,0.763031722012049,0.6543703136954528,0.002601142019129199
