,Random,Full,Unaware,ICF Fair
0,0.0020681008342882112,0.4912597738278368,0.15386701836078354,0.0031060460967480275
1,0.0016438799971414397,0.4212533868397128,0.15549733222993334,0.0020675720868146286
2,0.03340313067116796,-0.733801952385729,0.14901825849982298,0.020485914512314185
3,0.0027711553110496556,0.5033434598860935,0.1510511275752484,0.0017375817244502656
4,0.0022949967547807315,0.4030427964687806,0.1489078234949417,0.0016062150001951991
5,0.03440194241714534,1.6868361049030156,0.13815875247362674,0.011841448778406871
6,0.017974832801975538,1.1442620649771316,0.1694038729851548,0.005440237973994622
7,0.016081616728918613,1.6058972387141954,0.1503069630049776,0.005691813198931639
8,0.007413962962009135,0.4529858327372849,0.14988511393234538,0.0010846567375868421
9,0.003510866230208798,0.47188840519166253,0.11024879651440278,0.0012314031581264206
10,0.008246106063940273,0.4173610788470241,0.1189221885353553,0.0023596223385384807
11,0.0056887875437878765,0.4311868404503718,0.1301534199955594,0.005177687790230756
12,0.004914276064335477,0.40865781503276266,0.12804670609940438,0.003076216598647319
13,0.006747789544365279,0.41485302694103976,0.12820666004964698,0.007041135536659748
14,0.00905311172241463,0.3704537078639829,0.14061666119596028,0.004739456995419111
15,0.002969955950746783,0.4580509735404541,0.12869927507028445,0.0025775675498429518
16,0.004951827165320166,0.47324430080933144,0.12823642209019592,0.0011296611997564376
17,0.0019819597001697886,0.48786679732741645,0.14821560281195678,0.003593300953140144
18,0.0033036200754179568,0.43605316725394694,0.17197179708682508,0.0038249527642926218
19,0.002609854931740152,0.4410600220808454,0.10903801199879526,0.0013711427239975205
20,0.016109695085271047,1.4288542765350285,0.13486587171552822,0.005176813114194712
21,0.0012999094623213914,0.4461513867862965,0.11567132859924656,0.0020507849221393926
22,0.0037499098410744836,0.43791711368505304,0.12456177570093852,0.0018995611706149607
23,0.023452978792371848,1.3045208819864076,0.18962400874355367,0.004349375026512892
24,0.005691753421079859,0.457830967438563,0.12302776638545421,0.002032179310214488
25,0.017191833588874106,-0.7444404021512859,0.14785726480708838,0.011555353832507942
26,0.009576606529779319,1.3913006005370907,0.1809744665181947,0.004372745195490024
27,0.0039979749108016716,0.387644789703411,0.12855991126659094,0.003950775101273729
28,0.02430233553326966,-0.7494806760070989,0.19675779791437642,0.010052120376056628
29,0.013631877791759006,1.2723366874351547,0.20921592843020465,0.01426618572997218
30,0.016772048944396545,1.3133274279555311,0.2032229830561474,0.011277599216453105
31,0.015021053305076304,0.44832540081209227,0.15833614179330335,0.011554189173908824
32,0.008194931901404967,1.2243137648940567,0.16692470322104258,0.0038539423408430196
33,0.005380658986452236,0.40324987072750207,0.11443262488251826,0.003133743165310232
34,0.0032997551266327196,0.4415547819933101,0.16387128827535946,0.001477303486836945
35,0.01077503087174092,0.4075411012650483,0.1381586155184169,0.0039341108400563485
36,0.0031851432777614264,0.4111821141790022,0.15735703892720987,0.00561811801552059
37,0.004494300227986248,0.485118635894092,0.1487088158796115,0.007048796376517785
38,0.0016900138790683084,0.4637653573171443,0.11486813124120432,0.0020987997074224385
39,0.010350334377646764,0.47218206781877825,0.15942856897029745,0.002438347812024455
40,0.0037993425423279437,0.4112448998745808,0.14004448732880714,0.002166765757799727
41,0.03639463304445889,1.09880650020349,0.14082598639305832,0.007089090787750774
42,0.005551581621310753,0.4232709883024999,0.11715596283382723,0.0010256600801623605
43,0.0019231041281764227,0.45234804152331254,0.1380305167774516,0.0016335827302365047
44,0.05133696527882403,1.5991076205350288,0.11873750497328905,0.009882640285394206
45,0.0026376303379551658,0.4767846233923809,0.1667440549235346,0.0016217969148750733
46,0.02252746760988522,0.39849733524466746,0.15278748539894504,0.005055470506867499
47,0.005806895210140439,0.44838856574550556,0.1289130553632729,0.004854697804028252
48,0.030597675200610297,-0.7230129796710442,0.21016470849967628,0.03243114062920416
49,0.007454743476823511,0.46469032694822743,0.14662474806935588,0.0033373646247918387
50,0.004905583000543556,0.49265067617872194,0.12946348189780732,0.0018813856319583877
51,0.004199105713267093,0.42488418377090165,0.11871555803026435,0.0015125462575804605
52,0.006264798587437559,0.41768865594001214,0.1323309330687208,0.0048111653929776566
53,0.0033106380230518706,0.3935199571523895,0.12449488727998803,0.002514509106596119
54,0.004742969897202354,0.4775041487382967,0.1401639835392512,0.00279651150426119
55,0.006295302207343756,0.43185850115082247,0.10185675098425984,0.0023712547722658517
56,0.0038955516245433586,0.4528035407842492,0.1723357086935111,0.002402866446190366
57,0.0027650206103626562,0.39041176339913486,0.11632646052910767,0.0031774940556186237
58,0.01773320668062217,0.45695741307451065,0.15405433102430144,0.018409846126976603
59,0.007391105968356015,0.428088369887627,0.12735613414833624,0.0014953071468524204
60,0.004780840508512796,0.4766284598372865,0.13473591391075446,0.0024659958783923575
61,0.00700275135845585,0.42302738559647035,0.12505305764322605,0.002215436827346373
62,0.017748596956127072,1.5493914588571926,0.2309227837652339,0.026883841419680365
63,0.00927825790023995,1.2278657466932819,0.1416032412002206,0.005342239707489815
64,0.006697422442357492,0.4271479629590731,0.14368098932936313,0.00419801296667055
65,0.009036763469113751,0.412591712627155,0.14301102705493585,0.0033590787437043357
66,0.007857387228221713,0.5152197754855787,0.20686338770870139,0.006200353591859775
67,0.004319789926416684,0.44410656434822426,0.14956511193791666,0.0024866877277129884
68,0.014799826814963613,1.2683327094049899,0.1914341661265886,0.007056212996892297
69,0.01796038788592158,0.4123257641109608,0.16548371140346396,0.004001930795572539
70,0.0020215690765632566,0.4015875024646891,0.15817595789256655,0.0030404645970352195
71,0.005626212109833828,0.46298665454711263,0.12617426236051266,0.0013749987586944012
72,0.0060777923232993025,0.4060227852641103,0.1435957849880074,0.0017027899918300449
73,0.010447449752029492,1.236825919188477,0.1687283817007008,0.003646995830035582
74,0.0035061850782209802,0.449743956052306,0.13828560907238074,0.0030175800057508084
75,0.03169210129393152,1.6468509636791984,0.28781997979632923,0.03861545073844974
76,0.015084971699812044,0.4079451934608984,0.14941785581679534,0.02199581296315567
77,0.004791790031908549,0.4361135264100233,0.18065419379880931,0.006006987396803831
78,0.001949150186188131,0.49341547792633045,0.1439874386704696,0.0016124316144461304
79,0.002832583455680604,0.41038754752533824,0.09987695622265025,0.003215365871458431
80,0.00648168661041737,1.2174206331014013,0.17196384743751714,0.0016536215662927845
81,0.026266696157632774,0.4827965141410322,0.13066875914487652,0.004284754026567805
82,0.006242887328141489,0.40713226538410185,0.14463418358065394,0.0018878796868846415
83,0.002489199646145357,1.3528875056320953,0.16639810420565748,0.002607340821145998
84,0.009219793197674075,0.4422157419790054,0.14219197494036728,0.0029618516920513205
85,0.009443870699527235,0.43026080095780417,0.15007561503954192,0.005158325829659471
86,0.004579399991138322,0.4016330323124986,0.16216611736590458,0.004245325676385692
87,0.03477765929929233,0.43321232057086045,0.12758113221380496,0.004985980730674244
88,0.014342684476738254,1.2403966554512116,0.1876852974991683,0.016883653234604612
89,0.005164954729240279,0.4599978399904139,0.16621252558477706,0.003359399257993889
90,0.01025887259974212,1.6474009690393658,0.19591292380781855,0.009180133052480555
91,0.013465009693678143,0.4560422067604082,0.14686316814432,0.0076400899895372465
92,0.0033602381179513863,1.241832992199715,0.1749080972299777,0.002661975516037751
93,0.03570406234977619,-0.737524603240888,0.15590281139723494,0.01819187433116376
94,0.05076754536724937,1.2126649702165961,0.15778303365837743,0.00981190344828442
95,0.0031993811433765895,0.4915835120092982,0.146193704041643,0.0012593033374193041
96,0.0381864694898395,0.4593564475848049,0.1968305099000225,0.0077036918136141885
97,0.021350045711465038,1.2173052265730706,0.1609686180272738,0.0034596410746843276
98,0.01895615145477514,0.46613062229100555,0.1457546463892958,0.00609401604384896
99,0.0042764554672314326,0.46963223848454705,0.133829595857764,0.0021482682748601434
100,0.012457866259966588,1.2005125356978037,0.14181841610644685,0.0067066714448627
101,0.0013896152698942288,0.43656244177253156,0.15722880973304898,0.0007743706763303493
102,0.00727486902995067,0.44745136814599284,0.1586196248525935,0.0031996605523625377
103,0.03025099565183309,0.46836436362561007,0.14598874431318487,0.013568639696210916
104,0.006332211791505005,0.5031246618967815,0.15439494156982114,0.001807920543984709
105,0.014579967521829218,0.4473098059137921,0.18440265381184018,0.006724610326690694
106,0.00543068397111468,0.4392250693103785,0.16336695883931363,0.0035186320073381516
107,0.048054025617921825,1.2044088302454923,0.13740370821531234,0.009955671141312905
108,0.00515602584930952,1.2239775103759198,0.16728597950949275,0.0022615839588491227
109,0.013915600968916086,1.2011131593944016,0.15128571520574652,0.02475388073430862
110,0.0026668125233419993,0.402787621633405,0.1831425672359226,0.0033318000905988576
111,0.04425114678088371,1.6480969773470293,0.12403254943748143,0.010839177103934894
112,0.0025247998667707883,0.37692874050722436,0.15648768742764863,0.0010920997456440595
113,0.007509643748264017,1.2383311431794986,0.14021830579126515,0.006373192077128831
114,0.0021379533928524985,0.45497887954666183,0.11535776675910503,0.0011341839956326982
115,0.009183430493584055,0.43084527909784076,0.18180029687841004,0.0016184349654688734
116,0.011479867021384704,1.2851862725032492,0.183380725088361,0.004998830395627429
117,0.026573303310094776,1.440693990936859,0.17322227617884756,0.015020367046402416
118,0.0061525553080477025,0.4991642960662306,0.18048866597835223,0.009232016899566542
119,0.006492266142558156,0.46599438284139416,0.15141468638989797,0.005597113407980414
120,0.003814215997583137,0.42236662636324884,0.12571166810040113,0.0013418959928330754
121,0.004131481783662627,0.4388270340010698,0.14696308872203145,0.004218815503384432
122,0.0260840671842264,1.2066389273545353,0.16396525007139462,0.0071031253893945046
123,0.05712934788987223,0.5015405556175285,0.12858010883897752,0.010244536320687114
124,0.0032019652883554794,0.4374578098343669,0.1669738070979201,0.004320851886983501
125,0.03110043157534159,1.4375293838396503,0.1614777013604045,0.010521021460030422
126,0.009857816989128132,1.2161962055510642,0.22390933276968417,0.00966962484175804
127,0.002813990912302833,0.43148278099711757,0.10792726176235479,0.002426452700267534
128,0.08372205539648014,0.5736230996630289,0.1691513236325486,0.025735380738030056
129,0.03671652471064357,2.5304635012361754,0.19893621837715014,0.014071000256912214
130,0.006214783533758705,0.456442816281998,0.13673664437671418,0.0028304140735189165
131,0.002126340566801055,1.1988362571928972,0.14979448504915238,0.0018812240158807558
132,0.002926885089814757,0.4593631844633581,0.12587020264845283,0.001741037113671906
133,0.002182453925605232,0.43774691987435554,0.13155896570150727,0.00285855946241953
134,0.006902339683484193,0.4486027785322124,0.16705631217598382,0.0014065668885623328
135,0.004798582392704809,0.41129152247988676,0.12872037394958102,0.001901649492405566
136,0.013371280348925652,1.1963031054888682,0.15882307586607936,0.0019052383022188923
137,0.006236672077379657,1.2390982332086637,0.14336609124028943,0.0024494594766508726
138,0.017258732432923196,0.42573771621397816,0.11874197188697533,0.019347011826470695
139,0.01609652513373483,1.2672687258658504,0.14606426113547033,0.00247349919811235
140,0.0024139943367471606,0.39647279771761834,0.15212501815548918,0.0013976770489538826
141,0.010928823466630266,0.43291922916496617,0.11951841388227735,0.0014367749210026926
142,0.006227188794474703,0.4800131512263197,0.1354370804481464,0.001150167476480668
143,0.005960595366282462,-0.7483915032394242,0.12245381359460805,0.0211162824317781
144,0.002764274985957327,0.4682805908362542,0.16976954433570324,0.0031194800766616293
145,0.0073259064318533795,1.2314988999675358,0.1621731760647156,0.0017823298566930212
146,0.003306655206602116,0.42228753035783106,0.13362693958295369,0.0014803852992690825
